  0.334559E-03  0.198746E+08  0.198746E+08  0.152383E+08  0.152283E+08  0.000000E+00  0.198746E+08
  0.341317E-03  0.198736E+08  0.198736E+08  0.148901E+08  0.148801E+08  0.000000E+00  0.198736E+08
  0.348212E-03  0.198725E+08  0.198725E+08  0.145357E+08  0.145256E+08  0.000000E+00  0.198725E+08
  0.355247E-03  0.198714E+08  0.198713E+08  0.141752E+08  0.141652E+08  0.000000E+00  0.198714E+08
  0.362423E-03  0.198702E+08  0.198702E+08  0.138090E+08  0.137990E+08  0.000000E+00  0.198702E+08
  0.369745E-03  0.198690E+08  0.198690E+08  0.134374E+08  0.134274E+08  0.000000E+00  0.198690E+08
  0.377214E-03  0.198677E+08  0.198677E+08  0.130607E+08  0.130507E+08  0.000000E+00  0.198677E+08
  0.384834E-03  0.198664E+08  0.198664E+08  0.126792E+08  0.126693E+08  0.000000E+00  0.198664E+08
  0.392608E-03  0.198650E+08  0.198650E+08  0.122935E+08  0.122837E+08  0.000000E+00  0.198650E+08
  0.400540E-03  0.198636E+08  0.198636E+08  0.119039E+08  0.118942E+08  0.000000E+00  0.198636E+08
  0.408631E-03  0.198622E+08  0.198622E+08  0.115109E+08  0.115014E+08  0.000000E+00  0.198622E+08
  0.416886E-03  0.198607E+08  0.198606E+08  0.111152E+08  0.111059E+08  0.000000E+00  0.198607E+08
  0.425308E-03  0.198591E+08  0.198591E+08  0.107172E+08  0.107081E+08  0.000000E+00  0.198591E+08
  0.433899E-03  0.198575E+08  0.198574E+08  0.103177E+08  0.103088E+08  0.000000E+00  0.198575E+08
  0.442665E-03  0.198558E+08  0.198557E+08  0.991717E+07  0.990860E+07  0.000000E+00  0.198558E+08
  0.451607E-03  0.198540E+08  0.198540E+08  0.951645E+07  0.950819E+07  0.000000E+00  0.198540E+08
  0.460730E-03  0.198522E+08  0.198522E+08  0.911624E+07  0.910833E+07  0.000000E+00  0.198522E+08
  0.470038E-03  0.198503E+08  0.198503E+08  0.871731E+07  0.870978E+07  0.000000E+00  0.198503E+08
  0.479533E-03  0.198484E+08  0.198483E+08  0.832049E+07  0.831338E+07  0.000000E+00  0.198484E+08
  0.489220E-03  0.198463E+08  0.198463E+08  0.792662E+07  0.791995E+07  0.000000E+00  0.198463E+08
  0.499103E-03  0.198443E+08  0.198442E+08  0.753658E+07  0.753039E+07  0.000000E+00  0.198442E+08
  0.509186E-03  0.198421E+08  0.198421E+08  0.715126E+07  0.714557E+07  0.000000E+00  0.198421E+08
  0.519472E-03  0.198398E+08  0.198398E+08  0.677159E+07  0.676643E+07  0.000000E+00  0.198398E+08
  0.529966E-03  0.198375E+08  0.198375E+08  0.639850E+07  0.639390E+07  0.000000E+00  0.198375E+08
  0.540672E-03  0.198351E+08  0.198351E+08  0.603293E+07  0.602891E+07  0.000000E+00  0.198351E+08
  0.551594E-03  0.198326E+08  0.198326E+08  0.567582E+07  0.567240E+07  0.000000E+00  0.198326E+08
  0.562737E-03  0.198300E+08  0.198300E+08  0.532812E+07  0.532532E+07  0.000000E+00  0.198300E+08
  0.574105E-03  0.198274E+08  0.198273E+08  0.499075E+07  0.498857E+07  0.000000E+00  0.198273E+08
  0.585703E-03  0.198246E+08  0.198245E+08  0.466460E+07  0.466306E+07  0.000000E+00  0.198246E+08
  0.597535E-03  0.198217E+08  0.198217E+08  0.435053E+07  0.434963E+07  0.000000E+00  0.198217E+08
  0.609606E-03  0.198188E+08  0.198187E+08  0.404937E+07  0.404910E+07  0.000000E+00  0.198188E+08
  0.621921E-03  0.198157E+08  0.198157E+08  0.376188E+07  0.376223E+07  0.000000E+00  0.198157E+08
  0.634484E-03  0.198125E+08  0.198125E+08  0.348875E+07  0.348971E+07  0.000000E+00  0.198125E+08
  0.647302E-03  0.198093E+08  0.198092E+08  0.323060E+07  0.323214E+07  0.000000E+00  0.198093E+08
  0.660378E-03  0.198059E+08  0.198058E+08  0.298796E+07  0.299004E+07  0.000000E+00  0.198059E+08
  0.673719E-03  0.198024E+08  0.198023E+08  0.276124E+07  0.276384E+07  0.000000E+00  0.198024E+08
  0.687329E-03  0.197988E+08  0.197987E+08  0.255075E+07  0.255382E+07  0.000000E+00  0.197988E+08
  0.701214E-03  0.197951E+08  0.197950E+08  0.235668E+07  0.236016E+07  0.000000E+00  0.197950E+08
  0.715379E-03  0.197912E+08  0.197911E+08  0.217908E+07  0.218292E+07  0.000000E+00  0.197912E+08
  0.729831E-03  0.197872E+08  0.197872E+08  0.201786E+07  0.202198E+07  0.000000E+00  0.197872E+08
  0.744575E-03  0.197831E+08  0.197830E+08  0.187276E+07  0.187710E+07  0.000000E+00  0.197831E+08
  0.759616E-03  0.197789E+08  0.197788E+08  0.174340E+07  0.174787E+07  0.000000E+00  0.197789E+08
  0.774961E-03  0.197745E+08  0.197744E+08  0.162921E+07  0.163374E+07  0.000000E+00  0.197745E+08
  0.790616E-03  0.197700E+08  0.197699E+08  0.152950E+07  0.153400E+07  0.000000E+00  0.197700E+08
  0.806588E-03  0.197653E+08  0.197652E+08  0.144339E+07  0.144777E+07  0.000000E+00  0.197653E+08
  0.822882E-03  0.197605E+08  0.197604E+08  0.136988E+07  0.137406E+07  0.000000E+00  0.197605E+08
  0.839505E-03  0.197555E+08  0.197555E+08  0.130782E+07  0.131170E+07  0.000000E+00  0.197555E+08
  0.856464E-03  0.197504E+08  0.197503E+08  0.125594E+07  0.125946E+07  0.000000E+00  0.197504E+08
  0.873766E-03  0.197451E+08  0.197451E+08  0.121288E+07  0.121595E+07  0.000000E+00  0.197451E+08
  0.891417E-03  0.197397E+08  0.197396E+08  0.117719E+07  0.117975E+07  0.000000E+00  0.197397E+08
  0.909425E-03  0.197341E+08  0.197340E+08  0.114737E+07  0.114937E+07  0.000000E+00  0.197341E+08
  0.927797E-03  0.197283E+08  0.197282E+08  0.112190E+07  0.112329E+07  0.000000E+00  0.197283E+08
  0.946540E-03  0.197224E+08  0.197222E+08  0.109926E+07  0.110002E+07  0.000000E+00  0.197223E+08
  0.965661E-03  0.197162E+08  0.197161E+08  0.107800E+07  0.107811E+07  0.000000E+00  0.197162E+08
  0.985169E-03  0.197099E+08  0.197098E+08  0.105672E+07  0.105620E+07  0.000000E+00  0.197099E+08
  0.100507E-02  0.197034E+08  0.197033E+08  0.103418E+07  0.103306E+07  0.000000E+00  0.197034E+08
  0.102537E-02  0.196967E+08  0.196965E+08  0.100927E+07  0.100760E+07  0.000000E+00  0.196966E+08
  0.104609E-02  0.196898E+08  0.196896E+08  0.981091E+06  0.978934E+06  0.000000E+00  0.196897E+08
  0.106722E-02  0.196826E+08  0.196825E+08  0.948962E+06  0.946408E+06  0.000000E+00  0.196826E+08
  0.108878E-02  0.196753E+08  0.196752E+08  0.912455E+06  0.909606E+06  0.000000E+00  0.196753E+08
  0.111077E-02  0.196678E+08  0.196676E+08  0.871408E+06  0.868383E+06  0.000000E+00  0.196677E+08
  0.113321E-02  0.196600E+08  0.196599E+08  0.825940E+06  0.822863E+06  0.000000E+00  0.196600E+08
  0.115611E-02  0.196520E+08  0.196519E+08  0.776441E+06  0.773444E+06  0.000000E+00  0.196520E+08
  0.117946E-02  0.196438E+08  0.196436E+08  0.723565E+06  0.720780E+06  0.000000E+00  0.196438E+08
  0.120329E-02  0.196353E+08  0.196352E+08  0.668203E+06  0.665752E+06  0.000000E+00  0.196353E+08
  0.122760E-02  0.196266E+08  0.196265E+08  0.611438E+06  0.609433E+06  0.000000E+00  0.196266E+08
  0.125240E-02  0.196177E+08  0.196175E+08  0.554507E+06  0.553038E+06  0.000000E+00  0.196177E+08
  0.127770E-02  0.196085E+08  0.196083E+08  0.498723E+06  0.497856E+06  0.000000E+00  0.196084E+08
  0.130351E-02  0.195990E+08  0.195988E+08  0.445415E+06  0.445185E+06  0.000000E+00  0.195990E+08
  0.132984E-02  0.195893E+08  0.195891E+08  0.395849E+06  0.396255E+06  0.000000E+00  0.195892E+08
  0.135670E-02  0.195793E+08  0.195790E+08  0.351148E+06  0.352153E+06  0.000000E+00  0.195792E+08
  0.138411E-02  0.195690E+08  0.195687E+08  0.312221E+06  0.313750E+06  0.000000E+00  0.195689E+08
  0.141207E-02  0.195584E+08  0.195582E+08  0.279693E+06  0.281637E+06  0.000000E+00  0.195583E+08
